Fecha,Capital_Total,Max_Acumulado,Drawdown_%
2018-03-29,160759.83861203166,249031.12700444076,-35.445885602419104
2018-03-29,161408.2398545921,249031.12700444076,-35.18551604526375
2018-03-29,161698.74976174586,249031.12700444076,-35.068859982767364
2018-03-29,161861.03896281408,249031.12700444076,-35.003691743350714
2018-04-02,195173.04820999713,249031.12700444076,-21.62704696488934
2018-04-02,196259.2593989658,249031.12700444076,-21.190872097098897
2018-04-03,33570.23428960443,249031.12700444076,-86.51966334754378
2018-04-03,33691.81672402921,249031.12700444076,-86.47084116379219
2018-04-03,32809.10551623334,249031.12700444076,-86.82529934675665
2018-04-03,33313.74781576335,249031.12700444076,-86.6226570884975
2018-04-03,30669.47515058621,249031.12700444076,-87.68448124557565
2018-04-03,26396.518777388577,249031.12700444076,-89.4003134889568
2018-04-03,18212.11717078618,249031.12700444076,-92.6868109260649
2018-04-04,59211.24465603907,249031.12700444076,-76.22335594418155
2018-04-04,65752.3228362701,249031.12700444076,-73.59674526345552
2018-04-04,68949.19247981331,249031.12700444076,-72.31302234817265
2018-04-05,237156.33057658578,249031.12700444076,-4.768398461146274
2018-04-05,238772.89934619516,249031.12700444076,-4.119255203813405
2018-04-05,172124.31966341558,249031.12700444076,-30.88240745890925
2018-04-05,224325.4031622705,249031.12700444076,-9.92073727463383
2018-04-10,122655.74175447253,249031.12700444076,-50.74682300566976
2018-04-10,153905.15977919276,249031.12700444076,-38.198424578286435
2018-04-10,169403.03641359604,249031.12700444076,-31.975155695868
2018-04-10,177130.82274737797,249031.12700444076,-28.87201496533429
2018-04-10,178103.85952964282,249031.12700444076,-28.481285985399385
2018-04-10,178351.90299301065,249031.12700444076,-28.381682587883784
2018-04-10,178474.06685764354,249031.12700444076,-28.332626927211003
2018-04-11,238933.81420289556,249031.12700444076,-4.054638840936995
2018-04-12,123322.7013741834,249031.12700444076,-50.47900121658917
2018-04-12,123796.17643727838,249031.12700444076,-50.28887435622823
2018-04-13,125694.86081340382,249031.12700444076,-49.52644582009926
2018-04-16,268075.3959779743,268075.3959779743,0.0
2018-04-19,171629.7931388566,268075.3959779743,-35.977043878745924
2018-04-25,60341.30708890196,268075.3959779743,-77.49091934798084
2018-04-25,91038.69439160517,268075.3959779743,-66.03989185225893
2018-04-26,240955.03734722294,268075.3959779743,-10.116690691367895
2018-04-26,186724.25941976684,268075.3959779743,-30.346364410440508
2018-04-26,181418.90807112266,268075.3959779743,-32.325416359348225
2018-04-26,189200.80569624787,268075.3959779743,-29.422539876881103
2018-04-26,149951.27755102626,268075.3959779743,-44.063767208480925
2018-04-26,107349.72538401133,268075.3959779743,-59.95539799824395
2018-04-26,170870.95091979334,268075.3959779743,-36.260114324765375
2018-04-27,242313.63526725624,268075.3959779743,-9.609893745278548
2018-05-01,30959.54037837329,268075.3959779743,-88.45118170377822
2018-05-01,31281.74257481265,268075.3959779743,-88.33099081670933
2018-05-01,31446.024585195453,268075.3959779743,-88.26970879946806
2018-05-02,37604.30036880126,268075.3959779743,-85.97249097343834
2018-05-04,130710.88460329908,268075.3959779743,-51.240999150090374
2018-05-04,190393.00670768775,268075.3959779743,-28.977813867211115
2018-05-07,258792.4866602404,268075.3959779743,-3.4627979505051636
2018-05-07,238779.38301443672,268075.3959779743,-10.928273688326321
2018-05-07,222598.51136264045,268075.3959779743,-16.964214283607856
2018-05-09,268289.03899256256,268289.03899256256,0.0
2018-05-16,144947.11378604601,268289.03899256256,-45.97352380465152
2018-05-18,141732.80364009767,268289.03899256256,-47.17160113126099
2018-05-21,50393.56567538896,268289.03899256256,-81.21668858906087
2018-05-22,41769.550330083046,268289.03899256256,-84.43113796712322
2018-05-22,50055.70290636213,268289.03899256256,-81.34262096792193
2018-05-22,128266.19601142872,268289.03899256256,-52.19104123930144
2018-05-22,165069.5714435916,268289.03899256256,-38.4732331729111
2018-05-22,183464.9720192477,268289.03899256256,-31.616672560248098
2018-05-23,83808.91442917903,268289.03899256256,-68.76170761806547
2018-05-24,131726.89608058857,268289.03899256256,-50.90112642125485
2018-05-29,100407.70782680486,268289.03899256256,-62.57480059422467
2018-05-29,124070.49383545245,268289.03899256256,-53.75491510896504
2018-05-29,135102.5364533565,268289.03899256256,-49.64291610247194
2018-05-30,33716.65346618831,268289.03899256256,-87.43271301995942
2018-05-31,97221.88374081509,268289.03899256256,-63.76226024518644
2018-06-01,56508.88444075895,268289.03899256256,-78.93731154543161
2018-06-01,126352.14006157848,268289.03899256256,-52.90447178310509
2018-06-04,114923.41446903738,268289.03899256256,-57.16432736105062
2018-06-04,97498.13974613568,268289.03899256256,-63.6592906992229
2018-06-05,107678.81616119487,268289.03899256256,-59.864623405587615
2018-06-05,132752.40579062523,268289.03899256256,-50.51888579230949
2018-06-07,126503.90606308512,268289.03899256256,-52.84790368696649
2018-06-08,93959.69916181578,268289.03899256256,-64.97818192102119
2018-06-11,160779.925440581,268289.03899256256,-40.07212294459854
2018-06-12,225161.676489271,268289.03899256256,-16.074962534897722
2018-06-14,86633.45474962583,268289.03899256256,-67.70891010868787
2018-06-14,147932.1871475774,268289.03899256256,-44.860890440001036
2018-06-15,266499.21339587617,268289.03899256256,-0.6671258741718522
2018-06-19,271001.5239713758,271001.5239713758,0.0
2018-06-22,4678.398201864982,271001.5239713758,-98.27366350812142
2018-06-22,5791.792944420616,271001.5239713758,-97.86281905003887
2018-06-26,128344.09291318369,271001.5239713758,-52.64082244543397
2018-06-26,194842.08806718217,271001.5239713758,-28.102954842511462
2018-06-26,226566.87878866546,271001.5239713758,-16.396455832257118
2018-06-26,242997.61960738842,271001.5239713758,-10.333485935283978
2018-06-26,250754.91692390226,271001.5239713758,-7.471030697824431
2018-06-26,251296.23762045096,271001.5239713758,-7.271282486590799
2018-06-28,66293.73739149499,271001.5239713758,-75.53750384130785
2018-06-28,65903.22899617712,271001.5239713758,-75.6816020698326
2018-06-28,64895.26225398029,271001.5239713758,-76.05354342552155
2018-06-28,65150.04694596735,271001.5239713758,-75.95952746271317
2018-06-29,69080.11354583701,271001.5239713758,-74.50932654049079
2018-06-29,70409.8931155188,271001.5239713758,-74.01863573174748
2018-07-02,70593.24817368676,271001.5239713758,-73.95097741917381
2018-07-02,137900.8528166965,271001.5239713758,-49.11436260732536
2018-07-06,80294.27028156415,271001.5239713758,-70.3712845946781
2018-07-06,115941.42141311384,271001.5239713758,-57.21742825868389
2018-07-09,133603.22942610004,271001.5239713758,-50.700192578912684
2018-07-10,75495.98910650835,271001.5239713758,-72.14185809726939
2018-07-12,40886.518898172646,271001.5239713758,-84.91280849679235
2018-07-16,108209.7860739087,271001.5239713758,-60.07041418507365
2018-07-17,127386.02063373335,271001.5239713758,-52.99435266379226
2018-07-17,132326.98211148733,271001.5239713758,-51.17112989908343
2018-07-17,133552.21360320743,271001.5239713758,-50.71901749994818
2018-07-18,142910.0704499549,271001.5239713758,-47.26595321100497
2018-07-18,145251.9567016883,271001.5239713758,-46.40179340208051
2018-07-25,39337.947622002015,271001.5239713758,-85.48423379856823
2018-07-26,111963.92597284616,271001.5239713758,-58.685130499608476
2018-07-26,114343.42492780629,271001.5239713758,-57.80709154245063
2018-07-27,74871.6210659669,271001.5239713758,-72.37225091255385
2018-07-30,51022.022584128084,271001.5239713758,-81.17279126831876
2018-07-30,46677.96726032041,271001.5239713758,-82.77575469824637
2018-08-01,30325.34785409422,271001.5239713758,-88.80989766784583
2018-08-02,60948.3281524957,271001.5239713758,-77.50996848308009
2018-08-03,96903.28081063679,271001.5239713758,-64.24253288668883
2018-08-03,110075.20816541165,271001.5239713758,-59.382070420741165
2018-08-06,61344.049295604156,271001.5239713758,-77.36394674220224
2018-08-06,64724.29315303244,271001.5239713758,-76.11663129987828
2018-08-06,122309.45384287101,271001.5239713758,-54.86761400803422
2018-08-07,137892.40974451366,271001.5239713758,-49.117478114596
2018-08-08,145334.22251381053,271001.5239713758,-46.371437184552036
2018-08-14,41748.683577693526,271001.5239713758,-84.59466833769423
2018-08-16,72030.60611049447,271001.5239713758,-73.42059001922712
2018-08-16,89321.13001001877,271001.5239713758,-67.04035877692954
2018-08-16,90022.80363996512,271001.5239713758,-66.7814400743098
2018-08-17,98688.4879093318,271001.5239713758,-63.58378858424587
2018-08-17,102984.7448450158,271001.5239713758,-61.99846283672801
2018-08-20,36486.249143304405,271001.5239713758,-86.53651514256494
2018-08-20,39166.09042816742,271001.5239713758,-85.54764938063437
2018-08-21,147999.55117107925,271001.5239713758,-45.38792660564096
2018-08-21,120871.2469612938,271001.5239713758,-55.39831466997186
2018-08-21,66234.71070140583,271001.5239713758,-75.55928478527605
2018-08-21,60746.900771323635,271001.5239713758,-77.5842955120282
2018-08-21,67591.09065763433,271001.5239713758,-75.05877839093867
2018-09-06,71734.16032115291,271001.5239713758,-73.52997899423998
2018-09-07,7260.848086664385,271001.5239713758,-97.32073533009678
2018-09-07,12191.82210196449,271001.5239713758,-95.5011979551627
2018-09-10,32516.457912894322,271001.5239713758,-88.00137451761016
2018-09-11,68298.59756970647,271001.5239713758,-74.79770719779405
2018-09-12,48633.94634097681,271001.5239713758,-82.05399525867105
2018-09-12,47547.67278075395,271001.5239713758,-82.45483195667337
2018-09-12,43650.88368135656,271001.5239713758,-83.89275342747993
2018-09-13,46982.45655917528,271001.5239713758,-82.66339765523321
2018-09-13,64258.666958837304,271001.5239713758,-76.28844811750042
2018-09-13,72801.52215323814,271001.5239713758,-73.136120754462
2018-09-14,49304.95135670474,271001.5239713758,-81.80639332422628
2018-09-14,88380.83602694815,271001.5239713758,-67.38732877521262
2018-09-18,53700.205574495296,271001.5239713758,-80.18453741973521
2018-09-19,48108.97243673567,271001.5239713758,-82.24771147714391
2018-09-20,52164.364363110086,271001.5239713758,-80.7512653070468
2018-09-21,77681.32209277224,271001.5239713758,-71.33546669612927
2018-09-24,121242.35217308508,271001.5239713758,-55.26137624750363
2018-09-24,143383.93204098698,271001.5239713758,-47.09109751865021
2018-10-01,14996.806260500696,271001.5239713758,-94.46615427074694
2018-10-02,87973.15573480034,271001.5239713758,-67.53776346139944
2018-10-03,42220.59095462395,271001.5239713758,-84.42053375349894
2018-10-05,26424.161470863182,271001.5239713758,-90.24944174348842
2018-10-05,30784.948378777673,271001.5239713758,-88.64030433200467
2018-10-09,77492.83469974998,271001.5239713758,-71.40501884855264
2018-10-09,72187.54014507719,271001.5239713758,-73.3626811070251
2018-10-09,43309.89037256187,271001.5239713758,-84.01858050911314
2018-10-09,62587.121145896555,271001.5239713758,-76.90525122194248
2018-10-11,19604.039593975518,271001.5239713758,-92.76607773023218
2018-10-11,29267.286115354567,271001.5239713758,-89.20032415816013
2018-10-12,29252.20668772304,271001.5239713758,-89.20588849130871
2018-10-12,22221.04269019069,271001.5239713758,-91.80039936139335
2018-10-15,35180.8261749327,271001.5239713758,-87.01821832609006
2018-10-15,34862.826053708006,271001.5239713758,-87.13556088437704
2018-10-15,33071.239092505,271001.5239713758,-87.79665936638861
2018-10-16,44826.14942916649,271001.5239713758,-83.45907846853983
2018-10-16,29465.696927981997,271001.5239713758,-89.12711024787659
2018-10-16,27583.992341039055,271001.5239713758,-89.82146227932188
2018-10-16,28842.37430247148,271001.5239713758,-89.35711730332633
2018-10-17,82930.94849910526,271001.5239713758,-69.3983460742956
2018-10-17,101580.31474480394,271001.5239713758,-62.51669981179396
2018-10-17,106294.9049239,271001.5239713758,-60.77700842186877
2018-10-17,108715.78132585833,271001.5239713758,-59.88370111994599
2018-10-17,108857.42240946052,271001.5239713758,-59.83143533135317
2018-10-18,60609.6053191167,271001.5239713758,-77.63495775561819
2018-10-22,17753.042004092975,271001.5239713758,-93.44909883017185
2018-10-24,45714.4027411112,271001.5239713758,-83.13131156194541
2018-10-25,26325.30468412058,271001.5239713758,-90.28592005744545
2018-10-25,40662.679988031625,271001.5239713758,-84.99540541612357
2018-10-25,47588.920050282635,271001.5239713758,-82.43961164760492
2018-10-25,51115.26618681797,271001.5239713758,-81.13838422834222
2018-10-25,52867.39810465924,271001.5239713758,-80.49184472104915
2018-10-25,53775.358412123634,271001.5239713758,-80.1568059012821
2018-10-25,54221.613847850895,271001.5239713758,-79.99213692481744
2018-10-25,54596.91924633069,271001.5239713758,-79.85364862667805
2018-10-29,25806.255954978482,271001.5239713758,-90.47744987673786
2018-10-29,10374.146023240846,271001.5239713758,-96.17192336367208
2018-10-29,22092.86255690342,271001.5239713758,-91.84769803758115
2018-10-30,30026.147534280622,271001.5239713758,-88.92030306905134
2018-10-30,32152.51378640669,271001.5239713758,-88.13567048803654
2018-10-30,33176.097114775446,271001.5239713758,-87.75796658683011
2018-10-30,33685.55529451905,271001.5239713758,-87.569975695754
2018-10-30,33948.999038118796,271001.5239713758,-87.47276452891658
2018-10-30,40035.39275651488,271001.5239713758,-85.22687541759227
2018-10-30,41487.354315941055,271001.5239713758,-84.6910992573152
2018-10-30,48520.886030135654,271001.5239713758,-82.09571469595845
2018-10-30,50315.00154466472,271001.5239713758,-81.43368317368606
2018-10-31,68578.6961173068,271001.5239713758,-74.69435038138371
2018-10-31,71485.4790384386,271001.5239713758,-73.62174278917001
2018-10-31,72187.62276582977,271001.5239713758,-73.36265061983396
2018-10-31,86472.30648571753,271001.5239713758,-68.09157925811108
2018-11-01,117768.2405716578,271001.5239713758,-56.54332903895517
2018-11-07,122691.38722081599,271001.5239713758,-54.72667997476829
2018-11-14,250.83876143483997,271001.5239713758,-99.90744009193789
2018-11-15,114922.02504087995,271001.5239713758,-57.593587166314805
2018-11-15,115411.09154339056,271001.5239713758,-57.413120837069265
2018-11-15,111012.09011232563,271001.5239713758,-59.03635946931016
2018-11-15,57659.287462353925,271001.5239713758,-78.72362980938655
2018-11-15,88772.89720789871,271001.5239713758,-67.24265756628171
2018-11-15,103841.29557457649,271001.5239713758,-61.68239423423147
2018-11-16,117216.0223344536,271001.5239713758,-56.74709846028969
2018-11-16,118086.16572509326,271001.5239713758,-56.426014143903494
2018-11-16,118319.45082302591,271001.5239713758,-56.33993156602203
2018-11-23,55610.001193199954,271001.5239713758,-79.47981975220416
2018-11-23,83018.27472536804,271001.5239713758,-69.36612255577693
2018-11-23,96482.31668451647,271001.5239713758,-64.39786932906425
2018-11-23,103003.44933772103,271001.5239713758,-61.991560848712915
2018-11-23,106327.74637249783,271001.5239713758,-60.7648898742988
2018-11-23,106565.83728968112,271001.5239713758,-60.677033941352654
2018-11-26,51822.693293613025,271001.5239713758,-80.87734248347373
2018-11-26,48286.36099246767,271001.5239713758,-82.18225481360471
2018-11-26,6721.585805547437,271001.5239713758,-97.51972398271185
2018-11-26,34488.34424408425,271001.5239713758,-87.2737452768985
2018-11-26,6127.149581704189,271001.5239713758,-97.73907190929621
2018-11-26,5161.607855986598,271001.5239713758,-98.09535836538996
2018-11-26,6606.855161922579,271001.5239713758,-97.56205977549395
2018-11-29,58586.06714915676,271001.5239713758,-78.38164660825123
2018-11-30,112106.58848435285,271001.5239713758,-58.632487802469335
2018-12-07,46347.94163910908,271001.5239713758,-82.89753468544903
2018-12-10,930.4253849596295,271001.5239713758,-99.65667153035719
2018-12-11,53336.41786029166,271001.5239713758,-80.31877567377619
2018-12-11,26746.44983101541,271001.5239713758,-90.1305168181119
2018-12-11,40100.9348551765,271001.5239713758,-85.20269027733877
2018-12-11,46816.23835472663,271001.5239713758,-82.72473244110924
2018-12-11,50213.492052788715,271001.5239713758,-81.47114034012131
2018-12-11,51881.14167535913,271001.5239713758,-80.85577493621805
2018-12-11,52721.286923893815,271001.5239713758,-80.54575998271419
2018-12-11,53124.74148587713,271001.5239713758,-80.39688459778242
2018-12-11,53437.55930008548,271001.5239713758,-80.28145431915367
2018-12-12,56765.88809213531,271001.5239713758,-79.0532956197947
2018-12-12,56393.371848265124,271001.5239713758,-79.1907547153788
2018-12-12,56950.655191027654,271001.5239713758,-78.98511626191335
2018-12-13,68935.92877648564,271001.5239713758,-74.56253095323298
2018-12-13,68695.23682561678,271001.5239713758,-74.65134667180962
2018-12-14,62326.60930044586,271001.5239713758,-77.00138051362802
2018-12-14,55331.67809058536,271001.5239713758,-79.5825214265475
2018-12-14,60889.61806132976,271001.5239713758,-77.53163260153431
2018-12-17,2400.789295256738,271001.5239713758,-99.11410487288983
2018-12-18,33833.557424213024,271001.5239713758,-87.51536267088052
2018-12-20,31267.87635832194,271001.5239713758,-88.46210312764715
2018-12-21,46187.33283063873,271001.5239713758,-82.95679959515016
2018-12-21,53131.91490437252,271001.5239713758,-80.39423759477289
2018-12-21,56860.21505816422,271001.5239713758,-79.01848881699647
2018-12-21,58638.55612621471,271001.5239713758,-78.36227809094966
2018-12-24,5646.671490592342,271001.5239713758,-97.91636910086574
2018-12-24,5507.286762682366,271001.5239713758,-97.96780229056421
2018-12-24,5241.104635654,271001.5239713758,-98.06602392530914
2018-12-24,4732.258169727999,271001.5239713758,-98.25378909299867
2018-12-26,65422.74134043907,271001.5239713758,-75.85890279076465
2018-12-26,65227.943469569895,271001.5239713758,-75.93078351970466
2018-12-26,64853.45973577071,271001.5239713758,-76.06896862224997
2018-12-26,64105.743037609245,271001.5239713758,-76.34487729139843
2018-12-26,62589.93384925666,271001.5239713758,-76.90421332986023
2018-12-26,59645.55110602183,271001.5239713758,-77.99069531715186
2018-12-26,55823.07458678115,271001.5239713758,-79.40119532586931
2018-12-26,17329.679185012043,271001.5239713758,-93.60532039412351
2018-12-26,17194.60900345144,271001.5239713758,-93.65516150925129
2018-12-26,16934.62808408843,271001.5239713758,-93.75109488835305
2018-12-26,16426.626998323853,271001.5239713758,-93.93854810939776
2018-12-26,15386.832159821097,271001.5239713758,-94.32223408402444
2018-12-26,13161.549232027464,271001.5239713758,-95.14336707810631
2018-12-26,8941.386587077495,271001.5239713758,-96.70061390945465
2018-12-26,48328.79653203064,271001.5239713758,-82.1665960309746
2018-12-27,80573.32356650266,271001.5239713758,-70.26831348187801
2018-12-28,82834.05640145035,271001.5239713758,-69.43409941480638
2019-01-02,42257.61762643451,271001.5239713758,-84.40687085180454
2019-01-04,60768.056700034846,271001.5239713758,-77.57648894016795
2019-01-04,60419.8146865355,271001.5239713758,-77.70499080554349
2019-01-04,60943.70113656204,271001.5239713758,-77.51167585943202
2019-01-04,52038.88707224278,271001.5239713758,-80.79756663001668
2019-01-04,40266.23647356926,271001.5239713758,-85.14169371319758
2019-01-04,57609.73986577157,271001.5239713758,-78.74191295254246
2019-01-07,85162.28380547531,271001.5239713758,-68.57497974274473
2019-01-07,85857.72928191502,271001.5239713758,-68.31835923882716
2019-01-07,83764.8859232227,271001.5239713758,-69.09062181802702
2019-01-17,8256.328461865327,271001.5239713758,-96.95340146399421
2019-01-18,48762.09063508243,271001.5239713758,-82.00670980719914
2019-01-18,70901.35265618042,271001.5239713758,-73.83728636755959
2019-01-18,82057.76756789151,271001.5239713758,-69.72055124805911
2019-01-18,84882.24982502243,271001.5239713758,-68.67831273377341
2019-01-24,32914.04056296684,271001.5239713758,-87.85466587765633
2019-01-24,32352.86020628624,271001.5239713758,-88.06174233555105
2019-01-24,32734.941158643676,271001.5239713758,-87.92075384708859
2019-01-24,4247.357094062694,271001.5239713758,-98.43271837301133
2019-01-24,26638.48716405301,271001.5239713758,-90.17035521657559
2019-01-25,74622.21240761764,271001.5239713758,-72.46428311026784
2019-01-25,85603.18014279801,271001.5239713758,-68.41228828224607
2019-01-29,13380.355533633621,271001.5239713758,-95.06262719945188
2019-01-29,14689.647518472979,271001.5239713758,-94.57949634260191
2019-01-29,15344.092573696294,271001.5239713758,-94.3380050603269
2019-01-30,79034.21142376923,271001.5239713758,-70.83624834813949
2019-01-30,56645.71855315284,271001.5239713758,-79.09763837374732
2019-01-31,90179.64890798746,271001.5239713758,-66.72356391711193
2019-02-05,97294.8192510296,271001.5239713758,-64.09805456986794
2019-02-11,3349.9205934571755,271001.5239713758,-98.76387389105199
2019-02-12,50974.712452857406,271001.5239713758,-81.19024878316125
2019-02-12,75807.96331453718,271001.5239713758,-72.02673911068325
2019-02-12,77367.57117420882,271001.5239713758,-71.45124129177196
2019-02-12,78147.02224444758,271001.5239713758,-71.16362258807749
2019-02-12,78536.787732346,271001.5239713758,-71.01979849359027
2019-02-13,91078.54530712539,271001.5239713758,-66.39186969415513
2019-02-13,97338.90688452631,271001.5239713758,-64.08178616190821
2019-02-14,48857.17120574559,271001.5239713758,-81.97162492307383
2019-02-15,100787.90013578808,271001.5239713758,-62.80910208223269
2019-02-22,67673.8420573381,271001.5239713758,-75.0282429908084
2019-02-25,93647.89586046942,271001.5239713758,-65.44377519059232
2019-02-26,106533.1940352224,271001.5239713758,-60.68907935496524
2019-03-05,13899.484457624063,271001.5239713758,-94.8710677881309
2019-03-05,17696.32799081391,271001.5239713758,-93.47002639266225
2019-03-06,68535.52962237988,271001.5239713758,-74.71027888772358
2019-03-06,92983.76264143319,271001.5239713758,-65.68884142096024
2019-03-08,12663.407094335606,271001.5239713758,-95.32718233139045
2019-03-08,12229.26205350969,271001.5239713758,-95.4873825525788
2019-03-11,68444.30370400353,271001.5239713758,-74.74394139892996
2019-03-11,56484.25970682292,271001.5239713758,-79.1572169487914
2019-03-11,8851.347621714933,271001.5239713758,-96.73383843308207
2019-03-11,8024.948364434528,271001.5239713758,-97.038781093614
2019-03-13,91416.1945271584,271001.5239713758,-66.26727658667552
2019-03-13,97198.20137876071,271001.5239713758,-64.13370672076842
2019-03-13,103767.1781870583,271001.5239713758,-61.70974366992172
2019-03-18,80222.73407938646,271001.5239713758,-70.39768156880922
2019-03-22,44970.843876206025,271001.5239713758,-83.4056859839076
2019-03-26,3106.1098278145455,271001.5239713758,-98.8538404573169
2019-03-27,61456.60492291187,271001.5239713758,-77.32241353395372
2019-03-27,42331.936673487064,271001.5239713758,-84.37944700342041
2019-03-28,42196.26485511818,271001.5239713758,-84.42951012350207
2019-03-28,47885.0755732361,271001.5239713758,-82.33032978135802
2019-03-28,49306.63447173428,271001.5239713758,-81.80577225206223
2019-03-28,50020.5545661632,271001.5239713758,-81.54233458427099
2019-03-29,71781.19013275956,271001.5239713758,-73.51262491780622
2019-03-29,72135.73349072227,271001.5239713758,-73.38179784614735
2019-03-29,72313.42193251662,271001.5239713758,-73.31623052416685
2019-04-01,104362.02211847635,271001.5239713758,-61.49024529858384
2019-04-09,41525.12313176761,271001.5239713758,-84.67716250328037
2019-04-09,34831.3908092517,271001.5239713758,-87.14716054034784
2019-04-10,59992.021126343134,271001.5239713758,-77.86284732012071
2019-04-10,73440.64496512881,271001.5239713758,-72.9002834047214
2019-04-11,78856.15293089976,271001.5239713758,-70.90195221956432
2019-04-12,81365.79612264951,271001.5239713758,-69.97588982885436
2019-04-15,91986.3018243383,271001.5239713758,-66.05690607332
2019-04-16,44285.06134976715,271001.5239713758,-83.65874084366969
2019-04-18,69516.08149160224,271001.5239713758,-74.34845366443594
2019-04-22,80433.69042247067,271001.5239713758,-70.31983833752669
2019-04-22,57642.09885568987,271001.5239713758,-78.72997243300438
2019-04-25,43088.08153401071,271001.5239713758,-84.10042832874923
2019-04-29,58503.74199025832,271001.5239713758,-78.41202472483597
2019-04-30,78858.89788448093,271001.5239713758,-70.9009393272599
2019-05-01,88071.64000702006,271001.5239713758,-67.50142260590295
2019-05-02,33169.95577501532,271001.5239713758,-87.76023275111956
2019-05-06,44732.93588282,271001.5239713758,-83.49347441767712
2019-05-08,46331.43190804032,271001.5239713758,-82.90362680287583
2019-05-08,67763.90248012767,271001.5239713758,-74.99501054935574
2019-05-10,17328.316867163387,271001.5239713758,-93.60582309160975
2019-05-13,38856.76059441749,271001.5239713758,-85.66179258884105
2019-05-13,29089.71763052375,271001.5239713758,-89.26584721582735
2019-05-14,5500.349870757439,271001.5239713758,-97.97036201488727
2019-05-14,8117.371480240269,271001.5239713758,-97.00467681462277
2019-05-14,9380.03536551406,271001.5239713758,-96.53875180181466
2019-05-14,10037.258571229318,271001.5239713758,-96.29623537752153
2019-05-15,42991.119044703155,271001.5239713758,-84.13620764389353
2019-05-15,63411.64998177015,271001.5239713758,-76.6009987499303
2019-05-15,63570.015628997826,271001.5239713758,-76.54256157035032
2019-05-16,94095.52312184447,271001.5239713758,-65.27860000824822
2019-05-16,93782.02366724443,271001.5239713758,-65.39428181328233
2019-05-16,88734.06291552799,271001.5239713758,-67.25698748288205
2019-05-16,79735.07108162239,271001.5239713758,-70.5776300025367
2019-05-20,21253.625892325508,271001.5239713758,-92.15737772213768
2019-05-20,23501.04579771312,271001.5239713758,-91.32807614757347
2019-05-20,24729.45705037347,271001.5239713758,-90.8747904115161
2019-05-20,25322.718760442276,271001.5239713758,-90.65587588241128
2019-05-24,44557.890121973454,271001.5239713758,-83.55806658612008
2019-05-24,66715.706277244,271001.5239713758,-75.3817966410068
2019-05-24,77340.6344941531,271001.5239713758,-71.46118097021399
2019-05-28,38888.339624624845,271001.5239713758,-85.65013987569591
2019-05-29,20919.46885387273,271001.5239713758,-92.28068220897447
2019-05-29,21655.468085394205,271001.5239713758,-92.00909730393931
2019-05-29,22029.928125778195,271001.5239713758,-91.8709209443025
2019-05-31,40440.86050667257,271001.5239713758,-85.07725716297297
2019-06-03,20564.782974712878,271001.5239713758,-92.41156187118527
2019-06-04,42665.8120450889,271001.5239713758,-84.25624645210651
2019-06-04,48227.278017046185,271001.5239713758,-82.20405652695143
2019-06-04,25500.312844813416,271001.5239713758,-90.59034337847234
2019-06-04,37095.63083017565,271001.5239713758,-86.31165231598705
2019-06-05,59496.13017346722,271001.5239713758,-78.0458318825722
2019-06-06,17573.256342075885,271001.5239713758,-93.51544002980144
2019-06-07,37323.71417313864,271001.5239713758,-86.22748919408996
2019-06-10,52911.557682795086,271001.5239713758,-80.47554976540138
2019-06-11,83786.15833491,271001.5239713758,-69.08277226376048
2019-06-17,52221.05850503158,271001.5239713758,-80.73034507711944
2019-06-17,44009.83264754304,271001.5239713758,-83.76030067927162
2019-06-17,49405.42274358208,271001.5239713758,-81.76931922021204
2019-06-17,52935.32128426549,271001.5239713758,-80.46678095808173
2019-06-18,85065.02109867166,271001.5239713758,-68.61086983862992
2019-06-18,74169.13479245249,271001.5239713758,-72.63146948196257
2019-06-19,85400.72928357583,271001.5239713758,-68.48699297624754
2019-06-20,87687.0490463737,271001.5239713758,-67.64333729147755
2019-06-21,23176.588302483535,271001.5239713758,-91.4478014872966
2019-06-26,13363.373791039954,271001.5239713758,-95.06889348989364
2019-06-27,43748.062778835105,271001.5239713758,-83.85689418357074
2019-06-27,65991.23608134834,271001.5239713758,-75.64912731327719
2019-07-01,72002.20816375258,271001.5239713758,-73.43106890743621
2019-07-01,75093.89648514554,271001.5239713758,-72.29023092391272
2019-07-01,76512.53543392176,271001.5239713758,-71.76675086077992
2019-07-01,83344.30499019721,271001.5239713758,-69.24581686153162
2019-07-03,65172.07958494522,271001.5239713758,-75.95139738334868
2019-07-05,86656.2190064688,271001.5239713758,-68.0237152409439
2019-07-18,45148.22192126113,271001.5239713758,-83.34023319882516
2019-07-18,65152.00401477094,271001.5239713758,-75.95880530116409
2019-07-19,70877.43396210986,271001.5239713758,-73.84611240429918
2019-07-22,81412.22245476292,271001.5239713758,-69.9587584373282
2019-07-22,84363.92541012423,271001.5239713758,-68.8695752799401
2019-07-22,85748.07238406918,271001.5239713758,-68.35882281122294
2019-07-24,86400.0513967197,271001.5239713758,-68.1182415026398
2019-07-29,43856.08730716728,271001.5239713758,-83.81703295816169
2019-07-30,29111.909160706047,271001.5239713758,-89.25765850535183
2019-07-31,50399.39792627903,271001.5239713758,-81.40254077257426
2019-08-05,10236.515685241759,271001.5239713758,-96.22270918066019
2019-08-05,15455.647662529795,271001.5239713758,-94.29684105239117
2019-08-06,14274.307230235212,271001.5239713758,-94.73275757971645
2019-08-06,21253.413301097822,271001.5239713758,-92.15745616864403
