Ticker,Caida_%,Dias_salida,Fecha_inicio,Fecha_final,Precio_compra,Precio_venta,Capital_aportado,Capital_liquidado,Rentabilidad_operacion_%
PLTR,5,7,2025-04-04,2025-04-15,74.01,98.4,8522.02,11330.45,32.955
PLTR,5,7,2025-04-16,2025-04-28,92.71,114.65,11330.45,14011.82,23.6652
PLTR,5,7,2025-05-06,2025-05-15,108.86,128.12,14011.82,16490.85,17.6924
PLTR,5,7,2025-06-05,2025-06-16,119.91,141.41,16490.85,19447.68,17.9301
PLTR,5,7,2025-06-27,2025-07-09,130.74,143.13,19447.68,21290.71,9.4768
PLTR,5,7,2025-08-19,2025-08-28,157.75,158.12,21290.71,21340.64,0.2345
PLTR,5,7,2025-10-03,2025-10-14,173.07,179.74,21340.64,22163.1,3.8539
PLTR,5,7,2025-11-04,2025-11-13,190.74,172.14,22163.1,20001.86,-9.7515
PLTR,5,7,2025-11-20,2025-12-02,155.745,170.69,20001.86,21921.2,9.5958
PLTR,5,7,2025-12-17,2025-12-29,177.29,184.18,21921.2,22773.13,3.8863
PLTR,5,7,2026-01-02,2026-01-13,167.86,178.96,22773.13,24279.03,6.6127
PLTR,5,7,2026-01-28,2026-02-06,157.35,135.9,24279.03,20969.31,-13.632
PLTR,6,1,2025-02-24,2025-02-25,90.68,87.84,10000.0,9686.81,-3.1319
PLTR,6,1,2025-03-06,2025-03-07,80.46,84.91,9686.81,10222.56,5.5307
PLTR,6,1,2025-03-10,2025-03-11,76.38,78.05,10222.56,10446.07,2.1864
PLTR,6,1,2025-04-04,2025-04-07,74.01,77.84,10446.07,10986.65,5.175
PLTR,6,1,2025-05-06,2025-05-07,108.86,110.48,10986.65,11150.15,1.4882
PLTR,6,1,2025-06-05,2025-06-06,119.91,127.72,11150.15,11876.38,6.5132
PLTR,6,1,2025-06-27,2025-06-30,130.74,136.32,11876.38,12383.27,4.268
PLTR,6,1,2025-08-19,2025-08-20,157.75,156.01,12383.27,12246.68,-1.103
PLTR,6,1,2025-10-03,2025-10-06,173.07,179.53,12246.68,12703.8,3.7326
PLTR,6,1,2025-11-04,2025-11-05,190.74,187.9,12703.8,12514.64,-1.4889
PLTR,6,1,2025-11-06,2025-11-07,175.05,177.93,12514.64,12720.54,1.6452
PLTR,6,1,2025-11-13,2025-11-14,172.14,174.01,12720.54,12858.73,1.0863
PLTR,6,1,2026-02-04,2026-02-05,139.54,130.01,12858.73,11980.53,-6.8296
PLTR,6,2,2025-02-24,2025-02-26,90.68,89.31,10000.0,9848.92,-1.5108
PLTR,6,2,2025-03-06,2025-03-10,80.46,76.38,9848.92,9349.5,-5.0708
PLTR,6,2,2025-04-04,2025-04-08,74.01,77.32,9349.5,9767.64,4.4724
PLTR,6,2,2025-05-06,2025-05-08,108.86,119.15,9767.64,10690.93,9.4525
PLTR,6,2,2025-06-05,2025-06-09,119.91,132.06,10690.93,11774.19,10.1326
PLTR,6,2,2025-06-27,2025-07-01,130.74,130.68,11774.19,11768.79,-0.0459
PLTR,6,2,2025-08-19,2025-08-21,157.75,156.18,11768.79,11651.66,-0.9953
PLTR,6,2,2025-10-03,2025-10-07,173.07,182.17,11651.66,12264.3,5.258
PLTR,6,2,2025-11-04,2025-11-06,190.74,175.05,12264.3,11255.46,-8.2259
PLTR,6,2,2025-11-13,2025-11-17,172.14,171.25,11255.46,11197.27,-0.517
PLTR,6,2,2026-02-04,2026-02-06,139.54,135.9,11197.27,10905.18,-2.6086
PLTR,6,3,2025-02-24,2025-02-27,90.68,84.77,10000.0,9348.26,-6.5174
PLTR,6,3,2025-03-06,2025-03-11,80.46,78.05,9348.26,9068.25,-2.9953
PLTR,6,3,2025-04-04,2025-04-09,74.01,92.01,9068.25,11273.74,24.321
PLTR,6,3,2025-05-06,2025-05-09,108.86,117.3,11273.74,12147.81,7.7531
PLTR,6,3,2025-06-05,2025-06-10,119.91,132.81,12147.81,13454.68,10.7581
PLTR,6,3,2025-06-27,2025-07-02,130.74,132.12,13454.68,13596.69,1.0555
PLTR,6,3,2025-08-19,2025-08-22,157.75,158.74,13596.69,13682.02,0.6276
PLTR,6,3,2025-10-03,2025-10-08,173.07,183.56,13682.02,14511.31,6.0611
PLTR,6,3,2025-11-04,2025-11-07,190.74,177.93,14511.31,13536.73,-6.716
PLTR,6,3,2025-11-13,2025-11-18,172.14,167.33,13536.73,13158.49,-2.7942
PLTR,6,3,2026-02-04,2026-02-09,139.54,142.91,13158.49,13476.27,2.4151
PLTR,6,4,2025-02-24,2025-02-28,90.68,84.92,10000.0,9364.8,-6.352
PLTR,6,4,2025-03-06,2025-03-12,80.46,83.65,9364.8,9736.09,3.9647
PLTR,6,4,2025-04-04,2025-04-10,74.01,88.59,9736.09,11654.1,19.7
PLTR,6,4,2025-05-06,2025-05-12,108.86,118.46,11654.1,12681.83,8.8187
PLTR,6,4,2025-06-05,2025-06-11,119.91,136.39,12681.83,14424.78,13.7436
PLTR,6,4,2025-06-27,2025-07-03,130.74,134.36,14424.78,14824.18,2.7689
PLTR,6,4,2025-08-19,2025-08-25,157.75,157.17,14824.18,14769.68,-0.3677
PLTR,6,4,2025-10-03,2025-10-09,173.07,185.47,14769.68,15827.88,7.1647
PLTR,6,4,2025-11-04,2025-11-10,190.74,193.61,15827.88,16066.04,1.5047
PLTR,6,4,2025-11-13,2025-11-19,172.14,165.42,16066.04,15438.85,-3.9038
PLTR,6,4,2026-02-04,2026-02-10,139.54,139.51,15438.85,15435.53,-0.0215
PLTR,6,5,2025-02-24,2025-03-03,90.68,83.42,10000.0,9199.38,-8.0062
PLTR,6,5,2025-03-06,2025-03-13,80.46,79.62,9199.38,9103.34,-1.044
PLTR,6,5,2025-04-04,2025-04-11,74.01,88.55,9103.34,10891.78,19.646
PLTR,6,5,2025-05-06,2025-05-13,108.86,128.1,10891.78,12816.81,17.6741
PLTR,6,5,2025-06-05,2025-06-12,119.91,135.19,12816.81,14450.04,12.7429
PLTR,6,5,2025-06-27,2025-07-07,130.74,139.12,14450.04,15376.24,6.4097
PLTR,6,5,2025-08-19,2025-08-26,157.75,160.87,15376.24,15680.35,1.9778
PLTR,6,5,2025-10-03,2025-10-10,173.07,175.44,15680.35,15895.07,1.3694
PLTR,6,5,2025-11-04,2025-11-11,190.74,190.96,15895.07,15913.41,0.1153
PLTR,6,5,2025-11-13,2025-11-20,172.14,155.745,15913.41,14397.78,-9.5242
PLTR,6,5,2026-02-04,2026-02-11,139.54,135.68,14397.78,13999.5,-2.7662
PLTR,6,6,2025-02-24,2025-03-04,90.68,84.4,10000.0,9307.45,-6.9255
PLTR,6,6,2025-03-06,2025-03-14,80.46,86.24,9307.45,9976.07,7.1837
PLTR,6,6,2025-04-04,2025-04-14,74.01,92.62,9976.07,12484.58,25.1453
PLTR,6,6,2025-05-06,2025-05-14,108.86,130.18,12484.58,14929.66,19.5848
PLTR,6,6,2025-06-05,2025-06-13,119.91,137.4,14929.66,17107.29,14.5859
PLTR,6,6,2025-06-27,2025-07-08,130.74,139.71,17107.29,18281.01,6.8609
PLTR,6,6,2025-08-19,2025-08-27,157.75,156.72,18281.01,18161.65,-0.6529
PLTR,6,6,2025-10-03,2025-10-13,173.07,177.21,18161.65,18596.09,2.3921
PLTR,6,6,2025-11-04,2025-11-12,190.74,184.17,18596.09,17955.55,-3.4445
PLTR,6,6,2025-11-13,2025-11-21,172.14,154.85,17955.55,16152.07,-10.0441
PLTR,6,6,2026-02-04,2026-02-12,139.54,129.13,16152.07,14947.09,-7.4602
PLTR,6,7,2025-02-24,2025-03-05,90.68,90.13,10000.0,9939.35,-0.6065
PLTR,6,7,2025-03-06,2025-03-17,80.46,87.35,9939.35,10790.48,8.5633
PLTR,6,7,2025-04-04,2025-04-15,74.01,98.4,10790.48,14346.48,32.955
PLTR,6,7,2025-05-06,2025-05-15,108.86,128.12,14346.48,16884.73,17.6924
PLTR,6,7,2025-06-05,2025-06-16,119.91,141.41,16884.73,19912.18,17.9301
PLTR,6,7,2025-06-27,2025-07-09,130.74,143.13,19912.18,21799.22,9.4768
PLTR,6,7,2025-08-19,2025-08-28,157.75,158.12,21799.22,21850.35,0.2345
PLTR,6,7,2025-10-03,2025-10-14,173.07,179.74,21850.35,22692.44,3.8539
PLTR,6,7,2025-11-04,2025-11-13,190.74,172.14,22692.44,20479.59,-9.7515
PLTR,6,7,2026-02-04,2026-02-13,139.54,131.41,20479.59,19286.39,-5.8263
PLTR,7,1,2025-02-24,2025-02-25,90.68,87.84,10000.0,9686.81,-3.1319
PLTR,7,1,2025-03-06,2025-03-07,80.46,84.91,9686.81,10222.56,5.5307
PLTR,7,1,2025-03-10,2025-03-11,76.38,78.05,10222.56,10446.07,2.1864
PLTR,7,1,2025-04-04,2025-04-07,74.01,77.84,10446.07,10986.65,5.175
PLTR,7,1,2025-05-06,2025-05-07,108.86,110.48,10986.65,11150.15,1.4882
PLTR,7,1,2025-06-05,2025-06-06,119.91,127.72,11150.15,11876.38,6.5132
PLTR,7,1,2025-06-27,2025-06-30,130.74,136.32,11876.38,12383.27,4.268
PLTR,7,1,2025-08-19,2025-08-20,157.75,156.01,12383.27,12246.68,-1.103
PLTR,7,1,2025-10-03,2025-10-06,173.07,179.53,12246.68,12703.8,3.7326
PLTR,7,1,2025-11-04,2025-11-05,190.74,187.9,12703.8,12514.64,-1.4889
PLTR,7,1,2026-02-04,2026-02-05,139.54,130.01,12514.64,11659.95,-6.8296
PLTR,7,2,2025-02-24,2025-02-26,90.68,89.31,10000.0,9848.92,-1.5108
PLTR,7,2,2025-03-06,2025-03-10,80.46,76.38,9848.92,9349.5,-5.0708
PLTR,7,2,2025-04-04,2025-04-08,74.01,77.32,9349.5,9767.64,4.4724
PLTR,7,2,2025-05-06,2025-05-08,108.86,119.15,9767.64,10690.93,9.4525
PLTR,7,2,2025-06-05,2025-06-09,119.91,132.06,10690.93,11774.19,10.1326
PLTR,7,2,2025-06-27,2025-07-01,130.74,130.68,11774.19,11768.79,-0.0459
PLTR,7,2,2025-08-19,2025-08-21,157.75,156.18,11768.79,11651.66,-0.9953
PLTR,7,2,2025-10-03,2025-10-07,173.07,182.17,11651.66,12264.3,5.258
PLTR,7,2,2025-11-04,2025-11-06,190.74,175.05,12264.3,11255.46,-8.2259
PLTR,7,2,2026-02-04,2026-02-06,139.54,135.9,11255.46,10961.85,-2.6086
PLTR,7,3,2025-02-24,2025-02-27,90.68,84.77,10000.0,9348.26,-6.5174
PLTR,7,3,2025-03-06,2025-03-11,80.46,78.05,9348.26,9068.25,-2.9953
PLTR,7,3,2025-04-04,2025-04-09,74.01,92.01,9068.25,11273.74,24.321
PLTR,7,3,2025-05-06,2025-05-09,108.86,117.3,11273.74,12147.81,7.7531
PLTR,7,3,2025-06-05,2025-06-10,119.91,132.81,12147.81,13454.68,10.7581
PLTR,7,3,2025-06-27,2025-07-02,130.74,132.12,13454.68,13596.69,1.0555
PLTR,7,3,2025-08-19,2025-08-22,157.75,158.74,13596.69,13682.02,0.6276
PLTR,7,3,2025-10-03,2025-10-08,173.07,183.56,13682.02,14511.31,6.0611
PLTR,7,3,2025-11-04,2025-11-07,190.74,177.93,14511.31,13536.73,-6.716
PLTR,7,3,2026-02-04,2026-02-09,139.54,142.91,13536.73,13863.66,2.4151
PLTR,7,4,2025-02-24,2025-02-28,90.68,84.92,10000.0,9364.8,-6.352
PLTR,7,4,2025-03-06,2025-03-12,80.46,83.65,9364.8,9736.09,3.9647
PLTR,7,4,2025-04-04,2025-04-10,74.01,88.59,9736.09,11654.1,19.7
PLTR,7,4,2025-05-06,2025-05-12,108.86,118.46,11654.1,12681.83,8.8187
PLTR,7,4,2025-06-05,2025-06-11,119.91,136.39,12681.83,14424.78,13.7436
PLTR,7,4,2025-06-27,2025-07-03,130.74,134.36,14424.78,14824.18,2.7689
PLTR,7,4,2025-08-19,2025-08-25,157.75,157.17,14824.18,14769.68,-0.3677
PLTR,7,4,2025-10-03,2025-10-09,173.07,185.47,14769.68,15827.88,7.1647
PLTR,7,4,2025-11-04,2025-11-10,190.74,193.61,15827.88,16066.04,1.5047
PLTR,7,4,2026-02-04,2026-02-10,139.54,139.51,16066.04,16062.58,-0.0215
PLTR,7,5,2025-02-24,2025-03-03,90.68,83.42,10000.0,9199.38,-8.0062
PLTR,7,5,2025-03-06,2025-03-13,80.46,79.62,9199.38,9103.34,-1.044
PLTR,7,5,2025-04-04,2025-04-11,74.01,88.55,9103.34,10891.78,19.646
PLTR,7,5,2025-05-06,2025-05-13,108.86,128.1,10891.78,12816.81,17.6741
PLTR,7,5,2025-06-05,2025-06-12,119.91,135.19,12816.81,14450.04,12.7429
PLTR,7,5,2025-06-27,2025-07-07,130.74,139.12,14450.04,15376.24,6.4097
PLTR,7,5,2025-08-19,2025-08-26,157.75,160.87,15376.24,15680.35,1.9778
