Tipo,Fecha,Precio,Capital
SELL +2% D1,2023-06-01,39.73697280883789,13915.829631295528
BUY,2023-06-07,37.447750091552734,13915.829631295528
SELL +2% D1,2023-06-08,38.48200607299805,14300.165939825529
BUY,2023-06-26,40.60246276855469,14300.165939825529
SELL +2% D1,2023-06-27,41.845550537109375,14737.980795279731
BUY,2023-07-20,45.486907958984375,14737.980795279731
SELL +1% D6,2023-07-28,46.71601104736328,15136.2162112434
BUY,2023-08-02,44.23681640625,15136.2162112434
SELL +2% D3,2023-08-07,45.38398361206055,15528.734757291915
BUY,2023-08-09,42.523067474365234,15528.734757291915
SELL +2% D3,2023-08-14,43.721187591552734,15966.268797337269
BUY,2023-09-06,47.030670166015625,15966.268797337269
SELL día 7,2023-09-15,43.871700286865234,14893.841761210258
BUY,2023-10-13,45.43169021606445,14893.841761210258
SELL día 7,2023-10-24,43.63484573364258,14304.78339108534
BUY,2023-10-25,41.75206756591797,14304.78339108534
SELL +1% D6,2023-11-02,43.47795104980469,14896.0927760942
BUY,2023-12-20,48.084205627441406,14896.0927760942
SELL +2% D3,2023-12-26,49.251556396484375,15257.72847602942
BUY,2024-02-20,69.41332244873047,15257.72847602942
SELL +2% D2,2024-02-22,78.4942626953125,17253.808129063378
BUY,2024-03-08,87.4833755493164,17253.808129063378
SELL +2% D2,2024-03-12,91.86613464355469,18118.192750862367
BUY,2024-03-14,87.89915466308594,18118.192750862367
SELL +2% D4,2024-03-20,90.32592010498047,18618.40921148598
BUY,2024-04-04,85.8611831665039,18618.40921148598
SELL +2% D1,2024-04-05,87.96311950683594,19074.19970350499
BUY,2024-04-17,83.99214172363281,19074.19970350499
SELL +0% D7,2024-04-26,87.69026184082031,19914.024479909473
BUY,2024-05-01,82.99864196777344,19914.024479909473
SELL +2% D1,2024-05-02,85.77323913574219,20579.7389375782
BUY,2024-05-30,110.44364929199219,20579.7389375782
SELL +2% D2,2024-06-03,114.94136047363281,21417.828972887288
BUY,2024-06-20,130.72406005859375,21417.828972887288
SELL día 7,2024-07-01,124.246826171875,20356.599023779596
BUY,2024-07-11,127.34550476074219,20356.599023779596
SELL día 7,2024-07-22,123.48715209960938,19739.828622950914
BUY,2024-07-24,114.20111846923828,19739.828622950914
SELL +2% D5,2024-07-31,116.96991729736328,20218.419507972212
BUY,2024-08-01,109.16327667236328,20218.419507972212
SELL día 7,2024-08-12,108.97335815429688,20183.244196387128
BUY,2024-08-22,123.68705749511719,20183.244196387128
SELL +2% D1,2024-08-23,129.31463623046875,21101.552046458506
BUY,2024-08-29,117.53968811035156,21101.552046458506
SELL día 7,2024-09-10,108.05374908447266,19398.569511094036
BUY,2024-10-01,116.95995330810547,19398.569511094036
SELL +2% D2,2024-10-03,122.80794525146484,20368.49703761018
BUY,2024-10-15,131.55496215820312,20368.49703761018
SELL +2% D1,2024-10-16,135.6735382080078,21006.171228635656
BUY,2024-10-31,132.7145538330078,21006.171228635656
SELL +2% D2,2024-11-04,136.00343322753906,21526.73782601717
BUY,2024-11-15,141.93138122558594,21526.73782601717
SELL +2% D2,2024-11-19,146.9596710205078,22289.378724695383
BUY,2024-11-22,141.90139770507812,22289.378724695383
SELL +0% D7,2024-12-04,145.09033203125,22790.285453408193
BUY,2025-01-07,140.10166931152344,22790.285453408193
SELL día 7,2025-01-17,137.67234802246094,22395.10867994185
BUY,2025-01-24,142.58099365234375,22395.10867994185
SELL día 7,2025-02-04,118.6175537109375,18631.185957242895
BUY,2025-02-21,134.3932342529297,18631.185957242895
SELL día 7,2025-03-04,115.95828247070312,16075.514039108504
BUY,2025-03-06,110.53976440429688,16075.514039108504
SELL +2% D4,2025-03-12,115.71900177001953,16828.71722742029
BUY,2025-03-18,115.40904998779297,16828.71722742029
SELL +2% D2,2025-03-20,118.50848388671875,17280.670489799795
BUY,2025-03-26,113.7393569946289,17280.670489799795
SELL día 7,2025-04-04,94.29288482666016,14326.125232966668
BUY,2025-04-10,107.55047607421875,14326.125232966668
SELL +2% D1,2025-04-11,110.90986633300781,14773.608566472405
BUY,2025-04-16,104.47103881835938,14773.608566472405
SELL +1% D6,2025-04-25,110.98986053466797,15695.457544338971
BUY,2025-08-19,175.6203155517578,15695.457544338971
SELL +2% D4,2025-08-25,179.78985595703125,16068.095779299254
BUY,2025-08-29,174.1604766845703,16068.095779299254
SELL +0% D7,2025-09-10,177.3101348876953,16358.684152983647
BUY,2025-10-10,183.14981079101562,16358.684152983647
SELL +2% D1,2025-10-13,188.3095245361328,16819.542545966062
BUY,2025-10-14,180.0199737548828,16819.542545966062
SELL +0% D7,2025-10-23,182.1498565673828,17018.54076730534
BUY,2025-11-04,198.67893981933594,17018.54076730534
SELL día 7,2025-11-13,186.84959411621094,16005.25671071512
BUY,2025-11-20,180.62994384765625,16005.25671071512
SELL +0% D7,2025-12-02,181.4499053955078,16077.911857401918
BUY,2025-12-12,175.02000427246094,16077.911857401918
SELL +2% D5,2025-12-19,180.99000549316406,16626.33575793858
BUY,2026-01-20,178.07000732421875,16626.33575793858
SELL +2% D1,2026-01-21,183.32000732421875,17116.52646462086
BUY,2026-02-04,174.19000244140625,17116.52646462086
SELL +2% D2,2026-02-06,185.41000366210938,18219.04351574636
