Tipo,Fecha,Precio,Capital
BUY,2023-02-16,202.0399932861328,4896.169041773809
SELL +2% D1,2023-02-17,208.30999755859375,5048.114210209527
BUY,2023-02-21,197.3699951171875,5048.114210209527
SELL +2% D2,2023-02-23,202.07000732421875,5168.325990102338
BUY,2023-03-02,190.89999389648438,5168.325990102338
SELL +2% D1,2023-03-03,197.7899932861328,5354.862208309965
BUY,2023-03-07,187.7100067138672,5354.862208309965
SELL día 7,2023-03-16,184.1300048828125,5252.734373750685
BUY,2023-03-22,191.14999389648438,5252.734373750685
SELL +1% D6,2023-03-30,195.27999877929688,5366.225450415096
BUY,2023-04-03,194.77000427246094,5366.225450415096
SELL día 7,2023-04-13,185.89999389648438,5121.842463400183
BUY,2023-04-20,162.99000549316406,5121.842463400183
SELL día 7,2023-05-01,161.8300018310547,5085.390191395439
BUY,2023-06-21,259.4599914550781,5085.390191395439
SELL +0% D7,2023-06-30,261.7699890136719,5130.6659152584525
BUY,2023-07-20,262.8999938964844,5130.6659152584525
SELL +2% D2,2023-07-24,269.05999755859375,5250.882429373307
BUY,2023-07-27,255.7100067138672,5250.882429373307
SELL +2% D1,2023-07-28,266.44000244140625,5471.2177488902735
BUY,2023-08-09,242.19000244140625,5471.2177488902735
SELL día 7,2023-08-18,215.49000549316406,4868.048766991936
BUY,2023-09-01,245.00999450683594,4868.048766991936
SELL +2% D1,2023-09-05,256.489990234375,5096.142233787063
BUY,2023-09-18,265.2799987792969,5096.142233787063
SELL día 7,2023-09-27,240.5,4620.107859113271
BUY,2023-10-18,242.67999267578125,4620.107859113271
SELL día 7,2023-10-27,207.3000030517578,3946.5485503503223
BUY,2023-10-30,197.36000061035156,3946.5485503503223
SELL +2% D2,2023-11-01,205.66000366210938,4112.521214063923
BUY,2023-11-09,209.97999572753906,4112.521214063923
SELL +2% D1,2023-11-10,214.64999389648438,4203.984529285377
BUY,2023-11-16,233.58999633789062,4203.984529285377
SELL +2% D3,2023-11-21,241.1999969482422,4340.943839766692
BUY,2023-12-20,247.13999938964844,4340.943839766692
SELL +2% D1,2023-12-21,254.5,4470.220158408307
BUY,2023-12-28,253.17999267578125,4470.220158408307
SELL día 7,2024-01-09,234.9600067138672,4148.522745938732
BUY,2024-01-12,218.88999938964844,4148.522745938732
SELL día 7,2024-01-24,207.8300018310547,3938.9076352904985
BUY,2024-01-25,182.6300048828125,3938.9076352904985
SELL +2% D2,2024-01-29,190.92999267578125,4117.919212887074
BUY,2024-02-05,181.05999755859375,4117.919212887074
SELL +2% D1,2024-02-06,185.10000610351562,4209.802726814427
BUY,2024-02-20,193.75999450683594,4209.802726814427
SELL +2% D4,2024-02-26,199.39999389648438,4332.34239177574
BUY,2024-03-04,188.13999938964844,4332.34239177574
SELL día 7,2024-03-13,169.47999572753906,3902.6542597553944
BUY,2024-03-14,162.5,3902.6542597553944
SELL +2% D2,2024-03-18,173.8000030517578,4174.038906187342
BUY,2024-04-02,166.6300048828125,4174.038906187342
SELL +2% D2,2024-04-04,171.11000061035156,4286.261650701166
BUY,2024-04-05,164.89999389648438,4286.261650701166
SELL +2% D1,2024-04-08,172.97999572753906,4496.285927644352
BUY,2024-04-15,161.47999572753906,4496.285927644352
SELL +0% D7,2024-04-24,162.1300048828125,4514.384931205309
BUY,2024-04-30,183.27999877929688,4514.384931205309
