Ticker,Caida_%,Dias_salida,Fecha_inicio,Fecha_final,Precio_compra,Precio_venta,Capital_aportado,Capital_liquidado,Rentabilidad_operacion_%
TSLA,4,2,2025-06-05,2025-06-09,284.7,308.58,8703.55,9433.58,8.3878
TSLA,4,2,2025-07-01,2025-07-03,300.71,315.35,9433.58,9892.85,4.8685
TSLA,4,2,2025-07-07,2025-07-09,293.94,295.88,9892.85,9958.15,0.66
TSLA,4,2,2025-07-24,2025-07-28,305.3,325.59,9958.15,10619.96,6.6459
TSLA,4,2,2025-09-25,2025-09-29,423.39,443.21,10619.96,11117.11,4.6813
TSLA,4,2,2025-10-02,2025-10-06,436.0,453.25,11117.11,11556.95,3.9564
TSLA,4,2,2025-10-07,2025-10-09,433.09,435.54,11556.95,11622.32,0.5657
TSLA,4,2,2025-10-10,2025-10-14,413.49,429.24,11622.32,12065.02,3.809
TSLA,4,2,2025-10-30,2025-11-03,440.1,468.37,12065.02,12840.02,6.4235
TSLA,4,2,2025-11-04,2025-11-06,444.26,445.91,12840.02,12887.71,0.3714
TSLA,4,2,2025-11-13,2025-11-17,401.99,408.92,12887.71,13109.89,1.7239
TSLA,4,2,2025-12-17,2025-12-19,467.26,481.2,13109.89,13501.0,2.9834
TSLA,4,2,2026-01-06,2026-01-08,432.96,435.8,13501.0,13589.56,0.6559
TSLA,4,2,2026-01-20,2026-01-22,419.25,449.36,13589.56,14565.54,7.1819
TSLA,4,3,2025-02-21,2025-02-26,337.8,290.8,10000.0,8608.64,-13.9136
TSLA,4,3,2025-03-04,2025-03-07,272.04,262.67,8608.64,8312.13,-3.4443
TSLA,4,3,2025-03-10,2025-03-13,222.15,240.68,8312.13,9005.47,8.3412
TSLA,4,3,2025-03-17,2025-03-20,238.01,236.26,9005.47,8939.25,-0.7353
TSLA,4,3,2025-03-26,2025-03-31,272.06,259.16,8939.25,8515.39,-4.7416
TSLA,4,3,2025-04-03,2025-04-08,267.28,221.86,8515.39,7068.33,-16.9934
TSLA,4,3,2025-04-10,2025-04-15,252.4,254.11,7068.33,7116.22,0.6775
TSLA,4,3,2025-04-16,2025-04-22,241.55,237.97,7116.22,7010.75,-1.4821
TSLA,4,3,2025-06-05,2025-06-10,284.7,326.09,7010.75,8029.98,14.5381
TSLA,4,3,2025-07-01,2025-07-07,300.71,293.94,8029.98,7849.2,-2.2513
TSLA,4,3,2025-07-24,2025-07-29,305.3,321.2,7849.2,8257.99,5.208
TSLA,4,3,2025-09-25,2025-09-30,423.39,444.72,8257.99,8674.02,5.0379
TSLA,4,3,2025-10-02,2025-10-07,436.0,433.09,8674.02,8616.12,-0.6674
TSLA,4,3,2025-10-10,2025-10-15,413.49,435.15,8616.12,9067.46,5.2383
TSLA,4,3,2025-10-30,2025-11-04,440.1,444.26,9067.46,9153.17,0.9452
TSLA,4,3,2025-11-13,2025-11-18,401.99,401.25,9153.17,9136.32,-0.1841
TSLA,4,3,2025-12-17,2025-12-22,467.26,488.73,9136.32,9556.13,4.5949
TSLA,4,3,2026-01-06,2026-01-09,432.96,445.01,9556.13,9822.09,2.7832
TSLA,4,3,2026-01-20,2026-01-23,419.25,449.06,9822.09,10520.47,7.1103
TSLA,4,4,2025-02-21,2025-02-27,337.8,281.95,10000.0,8346.66,-16.5334
TSLA,4,4,2025-03-04,2025-03-10,272.04,222.15,8346.66,6815.94,-18.3392
