Fecha,Equity,Max_Acumulado,Drawdown_%
2025-09-10,294477.1568565568,300451.7139060163,-1.98852486870101
2025-09-11,294360.84188165725,300451.7139060163,-2.027238235779989
2025-09-12,294803.68112683255,300451.7139060163,-1.8798470828329215
2025-09-15,297509.0417140529,300451.7139060163,-0.9794160112143364
2025-09-16,298298.82847981306,300451.7139060163,-0.716549557402989
2025-09-17,300069.6282997085,300451.7139060163,-0.12717038666231686
2025-09-18,301940.47025384917,301940.47025384917,0.0
2025-09-19,303881.46308309084,303881.46308309084,0.0
2025-09-22,304714.7118894012,304714.7118894012,0.0
2025-09-23,302601.9899217326,304714.7118894012,-0.6933442611183973
2025-09-24,301812.70173826086,304714.7118894012,-0.9523695568048723
2025-09-25,299499.98588218633,304714.7118894012,-1.7113469759568396
2025-09-26,301043.5597572127,304714.7118894012,-1.204783356020227
2025-09-29,300882.7566668316,304714.7118894012,-1.2575550418321848
2025-09-30,299051.2866441703,304714.7118894012,-1.858599215677676
2025-10-01,301259.1808672298,304714.7118894012,-1.13402172174266
2025-10-02,301039.87576714816,304714.7118894012,-1.2059923524752063
2025-10-03,300809.78209621354,304714.7118894012,-1.2815035312784562
2025-10-06,303495.25824268744,304714.7118894012,-0.40019519869994413
2025-10-07,300723.98159997084,304714.7118894012,-1.3096611793653163
2025-10-08,305366.1569202712,305366.1569202712,0.0
2025-10-09,304429.6588625782,305366.1569202712,-0.3066803692779625
2025-10-10,295464.5468883529,305366.1569202712,-3.2425368062327764
2025-10-13,303517.05932114867,305366.1569202712,-0.6055345549000514
2025-10-14,302685.3341733467,305366.1569202712,-0.8779043407958512
2025-10-15,304766.3931430435,305366.1569202712,-0.1964080706508406
2025-10-16,302524.30818208074,305366.1569202712,-0.9306364421164295
2025-10-17,302368.43964063283,305366.1569202712,-0.9816796038799669
2025-10-20,304987.2343055352,305366.1569202712,-0.12408795347774922
2025-10-21,305129.10231963417,305366.1569202712,-0.07762962439185754
2025-10-22,301058.44600883673,305366.1569202712,-1.4106707026342817
2025-10-23,304409.58795298025,305366.1569202712,-0.3132531047115127
2025-10-24,309237.11719093344,309237.11719093344,0.0
2025-10-27,312630.21061159443,312630.21061159443,0.0
2025-10-28,311997.8204615391,312630.21061159443,-0.2022805629750915
2025-10-29,310458.3763479905,312630.21061159443,-0.6946975019961213
2025-10-30,303490.17745005153,312630.21061159443,-2.9235924268682716
2025-10-31,308002.4962497874,312630.21061159443,-1.4802518133976568
2025-11-03,308544.6358807803,312630.21061159443,-1.3068393879214637
2025-11-04,302178.9337090685,312630.21061159443,-3.343015661244069
2025-11-05,312520.61097013,312630.21061159443,-0.03505727781394173
2025-11-06,306033.8441839444,312630.21061159443,-2.1099580922603893
2025-11-07,306779.4835072287,312630.21061159443,-1.8714528877167718
2025-11-10,312463.93823533366,312630.21061159443,-0.053184999599207604
2025-11-11,310740.97899654217,312630.21061159443,-0.6043023197778578
2025-11-12,312511.05515044235,312630.21061159443,-0.03811386651308646
2025-11-13,304771.86826864036,312630.21061159443,-2.5136221888412185
2025-11-14,303928.6293637931,312630.21061159443,-2.783346251399863
2025-11-17,298995.8447155227,312630.21061159443,-4.361179896657774
2025-11-18,294376.0164904384,312630.21061159443,-5.838909197369511
2025-11-19,295381.35306790576,312630.21061159443,-5.517335483971609
2025-11-20,289210.3861777897,312630.21061159443,-7.491222421527601
2025-11-21,289697.5063960104,312630.21061159443,-7.335408875143921
2025-11-24,298095.1456160148,312630.21061159443,-4.649283563205518
2025-11-25,299721.3092134199,312630.21061159443,-4.12912794733465
2025-11-26,302224.51528648066,312630.21061159443,-3.3284356315908328
2025-11-28,304249.00223576673,312630.21061159443,-2.680869631706946
